,0,1,2,3,4,5,6,7,8,9,10
90,90,23,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_23.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_23_crop_2.jpg,2,204,69,348,357,anna 0.96,"albert: 0.55386, anna: 0.95736, bob: 0.62941, carla: 0.93491, "
91,91,23,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_23.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_23_crop_3.jpg,3,458,61,602,349,bob 0.99,"albert: 0.48711, anna: 0.96034, bob: 0.99242, carla: 0.98213, "
92,92,23,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_23.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_23_crop_4.jpg,4,571,177,635,305,bob 0.82,"albert: 0.10383, anna: 0.16608, bob: 0.82040, carla: 0.55160, "
93,93,23,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_23.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_23_crop_5.jpg,5,153,81,249,273,albert 0.98,"albert: 0.98289, anna: 0.73680, bob: 0.41126, carla: 0.89424, "
94,94,24,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_24.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_24_crop_0.jpg,0,419,51,563,339,anna 0.96,"albert: 0.73800, anna: 0.96224, bob: 0.94821, carla: 0.95052, "
95,95,24,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_24.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_24_crop_1.jpg,1,336,38,480,326,carla 0.97,"albert: 0.88224, anna: 0.93669, bob: 0.88878, carla: 0.97136, "
96,96,24,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_24.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_24_crop_2.jpg,2,548,133,640,325,bob 0.99,"albert: 0.21056, anna: 0.79360, bob: 0.98563, carla: 0.98357, "
97,97,24,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_24.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_24_crop_3.jpg,3,128,18,272,306,albert 0.99,"albert: 0.99286, anna: 0.93927, bob: 0.38872, carla: 0.95765, "
98,98,25,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_25.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_25_crop_0.jpg,0,122,117,218,309,carla 0.98,"albert: 0.96457, anna: 0.96192, bob: 0.96570, carla: 0.98301, "
99,99,25,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_25.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_25_crop_1.jpg,1,142,8,286,296,albert 0.99,"albert: 0.99483, anna: 0.93824, bob: 0.16000, carla: 0.93980, "
100,100,25,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_25.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_25_crop_2.jpg,2,406,100,502,292,carla 0.99,"albert: 0.67341, anna: 0.79461, bob: 0.95914, carla: 0.98742, "
101,101,25,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_25.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_25_crop_3.jpg,3,357,93,453,285,anna 0.95,"albert: 0.14725, anna: 0.95367, bob: 0.90077, carla: 0.65018, "
102,102,25,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_25.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_25_crop_4.jpg,4,301,92,397,284,anna 0.98,"albert: 0.97334, anna: 0.97976, bob: 0.41113, carla: 0.81267, "
103,103,26,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_26.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_26_crop_0.jpg,0,129,117,225,309,anna 0.98,"albert: 0.96101, anna: 0.98166, bob: 0.96489, carla: 0.97833, "
104,104,26,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_26.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_26_crop_1.jpg,1,142,14,286,302,albert 0.99,"albert: 0.99256, anna: 0.94831, bob: 0.11707, carla: 0.93412, "
105,105,26,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_26.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_26_crop_2.jpg,2,403,102,499,294,carla 0.99,"albert: 0.42458, anna: 0.82080, bob: 0.92602, carla: 0.98792, "
106,106,26,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_26.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_26_crop_3.jpg,3,351,95,447,287,anna 0.96,"albert: 0.12437, anna: 0.96222, bob: 0.77363, carla: 0.54031, "
107,107,26,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_26.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_26_crop_4.jpg,4,298,89,394,281,anna 0.99,"albert: 0.96994, anna: 0.98745, bob: 0.63448, carla: 0.82557, "
108,108,27,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_27.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_27_crop_0.jpg,0,387,55,531,343,carla 0.98,"albert: 0.66467, anna: 0.97127, bob: 0.97520, carla: 0.98037, "
109,109,27,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_27.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_27_crop_1.jpg,1,500,55,640,343,bob 0.98,"albert: 0.05878, anna: 0.72232, bob: 0.98379, carla: 0.95327, "
110,110,27,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_27.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_27_crop_2.jpg,2,149,82,245,274,albert 0.98,"albert: 0.98128, anna: 0.76023, bob: 0.38737, carla: 0.90555, "
111,111,28,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_28.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_28_crop_0.jpg,0,144,12,288,300,albert 0.99,"albert: 0.99294, anna: 0.94056, bob: 0.10553, carla: 0.91377, "
112,112,28,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_28.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_28_crop_1.jpg,1,418,99,514,291,anna 0.99,"albert: 0.89701, anna: 0.98911, bob: 0.94389, carla: 0.97577, "
113,113,28,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_28.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_28_crop_2.jpg,2,479,93,575,285,carla 0.99,"albert: 0.87754, anna: 0.93893, bob: 0.98350, carla: 0.99478, "
114,114,28,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_28.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_28_crop_3.jpg,3,371,90,467,282,anna 0.91,"albert: 0.36822, anna: 0.90547, bob: 0.53590, carla: 0.52282, "
115,115,28,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_28.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_28_crop_4.jpg,4,278,87,374,279,carla 0.99,"albert: 0.68417, anna: 0.74000, bob: 0.98304, carla: 0.98868, "
116,116,29,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_29.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_29_crop_0.jpg,0,347,13,491,301,albert 0.99,"albert: 0.99330, anna: 0.97824, bob: 0.36544, carla: 0.86630, "
117,117,29,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_29.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_29_crop_1.jpg,1,144,10,288,298,albert 0.99,"albert: 0.99362, anna: 0.93991, bob: 0.08188, carla: 0.87800, "
118,118,29,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_29.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_29_crop_2.jpg,2,449,95,545,287,carla 0.99,"albert: 0.92570, anna: 0.79966, bob: 0.97905, carla: 0.99362, "
119,119,29,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_29.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_29_crop_3.jpg,3,292,146,356,274,bob 0.94,"albert: 0.01752, anna: 0.27743, bob: 0.94269, carla: 0.75862, "
120,120,29,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_29.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_29_crop_4.jpg,4,257,74,353,266,bob 0.99,"albert: 0.20626, anna: 0.87879, bob: 0.99424, carla: 0.96794, "
121,121,30,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_30.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_30_crop_0.jpg,0,16,50,160,338,anna 0.95,"albert: 0.78561, anna: 0.94813, bob: 0.60709, carla: 0.89233, "
122,122,30,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_30.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_30_crop_1.jpg,1,141,7,285,295,albert 0.99,"albert: 0.99324, anna: 0.93562, bob: 0.07981, carla: 0.93242, "
123,123,30,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_30.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_30_crop_2.jpg,2,308,6,452,294,albert 1.00,"albert: 0.99563, anna: 0.96239, bob: 0.52464, carla: 0.71203, "
124,124,30,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_30.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_30_crop_3.jpg,3,405,92,501,284,bob 0.93,"albert: 0.07475, anna: 0.90891, bob: 0.93387, carla: 0.85693, "
125,125,30,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_30.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_30_crop_4.jpg,4,236,82,332,274,carla 0.98,"albert: 0.87848, anna: 0.88204, bob: 0.97624, carla: 0.98241, "
126,126,31,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_31.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_31_crop_0.jpg,0,476,47,620,335,anna 0.98,"albert: 0.65763, anna: 0.98411, bob: 0.95109, carla: 0.96111, "
127,127,31,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_31.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_31_crop_1.jpg,1,304,34,448,322,bob 0.97,"albert: 0.60905, anna: 0.90596, bob: 0.96754, carla: 0.96491, "
128,128,31,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_31.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_31_crop_2.jpg,2,136,18,280,306,albert 0.99,"albert: 0.99091, anna: 0.93527, bob: 0.36542, carla: 0.94305, "
129,129,32,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_32.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_32_crop_0.jpg,0,429,48,573,336,bob 0.96,"albert: 0.80268, anna: 0.96004, bob: 0.96495, carla: 0.92782, "
130,130,32,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_32.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_32_crop_1.jpg,1,329,41,473,329,carla 0.96,"albert: 0.81272, anna: 0.94341, bob: 0.90367, carla: 0.96492, "
131,131,32,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_32.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_32_crop_2.jpg,2,565,179,629,307,bob 0.97,"albert: 0.06219, anna: 0.30136, bob: 0.96619, carla: 0.91486, "
132,132,32,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_32.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_32_crop_3.jpg,3,131,16,275,304,albert 0.99,"albert: 0.99247, anna: 0.92871, bob: 0.28777, carla: 0.93792, "
133,133,33,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_33.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_33_crop_0.jpg,0,344,0,560,430,bob 0.98,"albert: 0.75172, anna: 0.88142, bob: 0.98447, carla: 0.94684, "
134,134,33,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_33.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_33_crop_1.jpg,1,497,57,640,345,bob 0.99,"albert: 0.02934, anna: 0.45815, bob: 0.99119, carla: 0.97248, "
135,135,33,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_33.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_33_crop_2.jpg,2,149,82,245,274,albert 0.98,"albert: 0.97991, anna: 0.80063, bob: 0.41056, carla: 0.92066, "
136,136,34,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_34.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_34_crop_0.jpg,0,0,52,143,340,albert 0.88,"albert: 0.88254, anna: 0.65556, bob: 0.56841, carla: 0.63797, "
137,137,34,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_34.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_34_crop_1.jpg,1,141,10,285,298,albert 0.99,"albert: 0.99337, anna: 0.93459, bob: 0.08225, carla: 0.91436, "
138,138,34,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_34.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_34_crop_2.jpg,2,432,94,528,286,carla 0.99,"albert: 0.79548, anna: 0.93690, bob: 0.95097, carla: 0.98894, "
139,139,34,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_34.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_34_crop_3.jpg,3,363,94,459,286,carla 0.97,"albert: 0.50358, anna: 0.95410, bob: 0.94148, carla: 0.96754, "
140,140,34,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_34.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_34_crop_4.jpg,4,330,151,394,279,albert 0.91,"albert: 0.90893, anna: 0.88127, bob: 0.41488, carla: 0.53792, "
141,141,34,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_34.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_34_crop_5.jpg,5,239,83,335,275,carla 0.98,"albert: 0.81979, anna: 0.86482, bob: 0.97170, carla: 0.98436, "
142,142,35,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_35.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_35_crop_0.jpg,0,293,6,509,438,bob 0.99,"albert: 0.84749, anna: 0.96466, bob: 0.98924, carla: 0.97100, "
143,143,35,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_35.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_35_crop_1.jpg,1,127,3,343,435,carla 0.99,"albert: 0.84801, anna: 0.95291, bob: 0.95713, carla: 0.99160, "
144,144,35,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_35.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_35_crop_2.jpg,2,23,72,167,360,anna 0.89,"albert: 0.59262, anna: 0.88542, bob: 0.74611, carla: 0.54847, "
145,145,35,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_35.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_35_crop_3.jpg,3,548,116,640,308,bob 0.87,"albert: 0.02803, anna: 0.13445, bob: 0.87225, carla: 0.76903, "
146,146,36,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_36.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_36_crop_0.jpg,0,119,117,215,309,carla 0.97,"albert: 0.96937, anna: 0.95684, bob: 0.93645, carla: 0.97463, "
147,147,36,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_36.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_36_crop_1.jpg,1,408,101,504,293,carla 0.99,"albert: 0.61273, anna: 0.72158, bob: 0.97486, carla: 0.98620, "
148,148,36,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_36.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_36_crop_2.jpg,2,143,5,287,293,albert 0.99,"albert: 0.99429, anna: 0.93190, bob: 0.09289, carla: 0.93267, "
149,149,36,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_36.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_36_crop_3.jpg,3,358,93,454,285,anna 0.94,"albert: 0.15150, anna: 0.93735, bob: 0.90576, carla: 0.62705, "
150,150,36,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_36.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_36_crop_4.jpg,4,302,89,398,281,anna 0.99,"albert: 0.97812, anna: 0.98800, bob: 0.42335, carla: 0.90455, "
151,151,37,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_37.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_37_crop_0.jpg,0,500,67,640,355,bob 0.99,"albert: 0.27115, anna: 0.87096, bob: 0.99005, carla: 0.98626, "
152,152,37,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_37.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_37_crop_1.jpg,1,414,60,558,348,bob 0.99,"albert: 0.67043, anna: 0.64332, bob: 0.99119, carla: 0.98644, "
153,153,37,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_37.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_37_crop_2.jpg,2,277,60,421,348,anna 0.96,"albert: 0.85389, anna: 0.95851, bob: 0.65541, carla: 0.84352, "
154,154,37,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_37.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_37_crop_3.jpg,3,150,81,246,273,albert 0.98,"albert: 0.98199, anna: 0.75036, bob: 0.29182, carla: 0.92371, "
155,155,38,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_38.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_38_crop_0.jpg,0,127,117,223,309,carla 0.98,"albert: 0.96342, anna: 0.97695, bob: 0.96579, carla: 0.98170, "
156,156,38,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_38.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_38_crop_1.jpg,1,140,15,284,303,albert 0.99,"albert: 0.99411, anna: 0.95707, bob: 0.16578, carla: 0.94811, "
157,157,38,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_38.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_38_crop_2.jpg,2,404,100,500,292,carla 0.99,"albert: 0.74903, anna: 0.87864, bob: 0.95453, carla: 0.98787, "
158,158,38,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_38.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_38_crop_3.jpg,3,353,95,449,287,anna 0.95,"albert: 0.13288, anna: 0.95232, bob: 0.77007, carla: 0.55854, "
159,159,38,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_38.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_38_crop_4.jpg,4,300,89,396,281,anna 0.99,"albert: 0.96361, anna: 0.98565, bob: 0.55837, carla: 0.80408, "
160,160,38,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_debug/frame_38.jpg,video_result/cvpr10_tud_stadtmitte/frame_detection/frame_detection_crop/frame_38_crop_5.jpg,5,232,78,328,270,bob 0.99,"albert: 0.90629, anna: 0.91067, bob: 0.98796, carla: 0.98066, "
